id,CO2_working_capacity [mL/g]
73056,169.00213627981762
73057,118.91611176761921
73058,86.26697252606576
73059,81.47599205222343
73060,359.93847307804793
73061,109.4970327476137
73062,128.97094203389014
73063,126.23899662255315
73064,275.55307885461184
73065,88.28449947118087
73066,141.48338660655486
73067,193.89058604453277
73068,81.66613076656463
73069,73.18482957569572
73070,132.24127336540224
73071,74.5129358373033
73072,93.57973125544135
73073,84.7950308976263
73074,106.26570353010298
73075,89.42841272870338
73076,100.9435205283998
73077,79.29425692871482
73078,81.62757261686203
73079,49.3550335906525
73080,87.47630072231459
73081,199.3781684633393
73082,155.81369480822343
73083,102.48187343356899
73084,64.56945139407557
73085,212.5280937838764
73086,82.79053339237566
73087,211.33454979345163
73088,105.25667350457356
73089,83.89307225114665
73090,105.35140033975335
73091,46.92234994444734
73092,155.02512542932664
73093,95.50812997008006
73094,99.73279959411155
73095,119.39414326955738
73096,66.96827828677371
73097,76.73073101066431
73098,73.012966836566
73099,115.73111390496419
73100,82.4568361215718
73101,96.16578537898424
73102,104.28264855886357
73103,114.1628703966923
73104,128.9401723017491
73105,174.10484413876355
73106,92.46958040734148
73107,137.2169891762183
73108,87.17991996073583
73109,212.65723998042674
73110,96.56934402022875
73111,182.56466062134916
73112,130.23334962338396
73113,113.12405435685389
73114,82.49156398798355
73115,96.5462967937314
73116,245.95516953860988
73117,198.2118296227245
73118,233.9153156379519
73119,78.42280664013292
73120,296.11517011101694
73121,215.85190342740975
73122,135.01995076409185
73123,132.93193591794878
73124,80.99406806887069
73125,80.49838207881517
73126,131.52370488683357
73127,99.3397634255435
73128,102.7537631733209
73129,45.18683691245236
73130,129.8093159538359
73131,187.52711940960472
73132,123.6776580053288
73133,85.59500237376719
73134,80.3654472939896
73135,320.8715706932247
73136,83.82437522248026
73137,242.2665423009177
73138,109.96474871559175
73139,181.18912360092585
73140,90.51422517769231
73141,198.31397492002475
73142,81.94698806022534
73143,86.35703690860682
73144,93.5618268996946
73145,118.2895320482501
73146,105.2258503983389
73147,128.60169160734029
73148,197.57552554829482
73149,137.6557526641319
73150,199.74211799471297
73151,110.54114703220482
73152,114.08761911351802
73153,112.96896236601022
73154,181.03365621224708
73155,115.9970251177696
73156,78.98276235797333
73157,93.58521715524095
73158,208.6430582825359
73159,119.17193180701716
73160,146.96688244153393
73161,106.44135862654323
73162,96.0747397843231
73163,85.83427816469451
73164,86.97150182373062
73165,285.2089506265723
73166,88.13319201960314
73167,81.26878585528465
73168,61.55417015590182
73169,199.5526206044506
73170,86.82829085262509
73171,86.3109436864288
73172,128.222687306276
73173,57.903740020811654
73174,153.27485164004074
73175,222.83124607834276
73176,146.2889357935784
73177,57.30639082141493
73178,91.33192585800539
73179,76.22746634690768
73180,79.35395922886505
73181,124.95587044188166
73182,84.3308422475653
73183,129.1950658124091
73184,102.549889198105
73185,101.2529700445358
73186,102.66897056955854
73187,74.36763693158983
73188,72.8515342717842
73189,84.0375347556826
73190,116.65380133608677
73191,184.13642518954163
73192,203.5736359492928
73193,93.37326594949258
73194,148.0537406350345
73195,160.62874635649212
73196,123.72568109875809
73197,133.3221135591142
73198,73.83034227573083
73199,137.34048427330384
73200,74.84709501844739
73201,104.922452027371
73202,121.11987750850655
73203,100.4534426883727
73204,94.11090778109322
73205,189.26764010879964
73206,139.08506287753573
73207,118.64033942610325
73208,77.22240403630676
73209,148.5177838644428
73210,53.84312128353265
73211,74.26089319841569
73212,96.04706534519278
73213,61.8260833228204
73214,128.42921306830524
73215,139.44939153197657
73216,74.11707099187375
73217,122.94737233195633
73218,288.81393231346306
73219,104.86202461526041
73220,59.31064394051299
73221,237.48650561744503
73222,85.24476416487143
73223,51.306137081539596
73224,96.99295008234522
73225,88.81399397089633
73226,137.6462793007821
73227,193.08583824672607
73228,139.5411939978764
73229,96.17913895511195
73230,146.6502570855317
73231,169.90620648469167
73232,58.64617752718021
73233,170.0826836823901
73234,147.20317797068037
73235,133.29611439569837
73236,141.27999516943228
73237,83.2148372982494
73238,170.06979151093464
73239,83.65301594151218
73240,88.11388778717739
73241,67.1990723452719
73242,101.46614229740416
73243,86.28639017528627
73244,148.34965240354472
73245,98.7160372441158
73246,113.11591182453553
73247,154.46065593311053
73248,191.93074697376028
73249,83.29673204635111
73250,74.65861283695938
73251,86.21794275136611
73252,283.6908396993015
73253,148.35573342276984
73254,149.87628315442598
73255,120.36879156564595
73256,101.05776272779529
73257,105.983924513456
73258,105.22542481629026
73259,126.68885400802242
73260,169.57800759112146
73261,312.4252001375392
73262,183.33907125377254
73263,104.88686625687697
73264,191.86969894691458
73265,144.6480036840872
73266,151.16954258418266
73267,93.18524409798265
73268,82.49116056554314
73269,114.0050154133757
73270,178.7208563845893
73271,265.59389443410186
73272,83.99252354606915
73273,185.99289059353822
73274,113.79594644918642
73275,93.88238687843035
73276,150.06163484168192
73277,156.05849697798843
73278,101.29860242235222
73279,208.00606091819603
73280,145.0260780330857
73281,111.05560042495964
73282,106.52832545745035
73283,176.43699415554573
73284,129.9794295035128
73285,106.45375380863624
73286,78.34539057725883
73287,190.8154127528973
73288,98.29651290672074
73289,193.06857552745208
73290,113.5218355701807
73291,84.08217525979055
73292,149.95000734422518
73293,92.19562851528327
73294,223.2712539994676
73295,151.76817503295175
73296,70.22950838324178
73297,101.804482021718
73298,114.13535630558638
73299,142.2644866857422
73300,157.02468807388274
73301,105.39893672131078
73302,71.936659427873
73303,162.0492224498777
73304,119.98041508120986
73305,229.12114116432576
73306,137.7807072427832
73307,86.41100848562704
73308,136.22668691592133
73309,169.95382045755522
73310,156.0962608402472
73311,114.67766140727511
73312,90.54942579121517
73313,101.32079717347668
73314,109.13752714200012
73315,106.93233037842192
73316,131.39677509110757
73317,242.57876702181002
73318,127.2713629464165
73319,148.54641815642486
73320,105.72485262036099
73321,67.8228490289728
73322,118.36067675897489
73323,126.24798811912292
73324,87.46383610884526
73325,83.06155898535519
73326,67.57173213609599
73327,100.73245016227898
73328,58.24214841079703
73329,93.43543684211669
73330,189.31105944163866
73331,172.1091288259624
73332,121.81632821112662
73333,60.40625652979014
73334,49.33037417925539
73335,191.85836631914074
73336,127.1236692981775
73337,185.43634528162937
73338,102.29276654754699
73339,113.9888769043451
73340,36.18664853766346
73341,93.44681489382387
73342,92.54869023495827
73343,100.17805053586208
73344,193.25885351330652
73345,140.57519575821766
73346,152.3164050116595
73347,35.54211414310697
73348,228.54406642967064
73349,102.22811503548118
73350,105.95253339194366
73351,122.36373819171664
73352,299.79003989029275
73353,151.95837272224702
73354,91.83414495064179
73355,219.52590331478777
73356,168.72990021344333
73357,115.97452616955059
73358,158.03377517624625
73359,548.3813278411236
73360,122.74673241952499
73361,144.66415329097558
73362,47.162657765248966
73363,69.28745904483544
73364,91.52296497128296
73365,66.6098593934021
73366,76.67011103948153
73367,79.36151845062238
73368,142.35508382525447
73369,121.61809004829233
73370,391.10924456356213
73371,179.84600147020313
73372,199.8485305517098
73373,162.0579264343501
73374,114.28046420041713
73375,89.27318349933569
73376,131.3753753574232
73377,115.25567057692123
73378,89.66138830657971
73379,201.13396404781398
73380,106.47181966884622
73381,77.02577606344735
73382,112.83254203566597
73383,102.82283286551431
73384,93.13974705948534
73385,87.12735008586802
73386,187.41710556625057
73387,121.60734122482143
73388,141.31542543276282
73389,165.57430285517975
73390,75.08444090278078
73391,132.42426322428793
73392,146.80703238622462
73393,168.6720369996147
73394,70.36757274031638
73395,105.90459695931433
73396,107.01296996876067
73397,111.18259918632866
73398,143.8274141999213
73399,219.08443495846495
73400,92.40923367244177
73401,18.848984673971472
73402,133.02023791326707
73403,48.373192588952165
73404,109.6233014912897
73405,86.12440187527321
73406,105.8064491948396
73407,88.84431869366935
73408,91.65621336313667
73409,136.91769525907466
73410,94.56802892281004
73411,117.83228701251582
73412,163.26154263691296
73413,100.38627620752251
73414,6.130853356898257
73415,131.47764537490264
73416,127.7724688758613
73417,117.19315680731827
73418,91.05088539110439
73419,124.00722032419051
73420,89.97739322496875
73421,139.78369529287056
73422,113.78822619291415
73423,122.03893944452386
73424,209.89476673361
73425,104.34548238202775
73426,146.58925913382942
73427,175.17529971404025
73428,107.67777640468537
73429,77.13042025376853
73430,141.2397789481591
73431,158.78275583731775
73432,158.4504182442345
73433,98.4597386467447
73434,116.15585929610927
73435,51.64423968270619
73436,45.859758860947885
73437,66.45902629133175
73438,118.40193406506069
73439,222.08141033438733
73440,70.84810256424004
73441,131.18311572078957
73442,84.05077401484176
73443,91.36068847194025
73444,76.77250690370448
73445,76.68381025028745
73446,67.10007654536223
73447,122.07581001063497
73448,112.30736928708379
73449,88.17431116129075
73450,101.45253941386886
73451,127.83941832520298
73452,149.171335624309
73453,148.58779788166132
73454,60.554325156247465
73455,83.0188417952993
73456,212.55360442465374
73457,189.0705820667294
73458,123.96542289816345
73459,171.13582860275588
73460,190.75920745817297
73461,186.4295719248458
73462,91.10168160116176
73463,94.25006918595562
73464,140.306899699977
73465,74.13888510268812
73466,84.95392041866074
73467,109.6223319467229
73468,118.5919910231716
73469,56.11236202002582
73470,137.20980116061494
73471,61.39433825422506
73472,85.30930569507996
73473,149.36643992647748
73474,159.62484170962404
73475,74.30632640349764
73476,65.23301747916247
73477,126.06025351647445
73478,178.17170897036846
73479,124.80168426762734
73480,120.65941322589904
73481,343.028162382082
73482,76.37048452617684
73483,151.68839993326046
73484,91.80301825668569
73485,117.93610986770832
73486,95.15918911338079
73487,165.95055555173388
73488,128.31397347004247
73489,103.3248990532759
73490,96.0815367801114
73491,190.23184775904082
73492,126.14890906093557
73493,105.5421228037423
73494,108.85108195616769
73495,145.56044663741713
73496,109.98565694459862
73497,114.52520789253799
73498,239.37901722534681
73499,191.43358195934303
73500,81.25030146847647
73501,43.6213414744358
73502,134.49692409629438
73503,88.50240092857688
73504,113.66393209393974
73505,215.25663402823653
73506,121.97153578093916
73507,48.233385062551434
73508,100.6332747290651
73509,125.27819494578094
73510,111.35187806562394
73511,62.8087601188233
73512,59.2715516474979
73513,75.22299010244082
73514,84.96227099805449
73515,88.6835716595568
73516,42.50060383956788
73517,112.21712302754324
73518,280.68326019811275
73519,90.93482297299751
73520,136.8872231164024
73521,186.73668549563365
73522,84.7976273248394
73523,254.67977565500476
73524,124.42189636609213
73525,140.59440239276995
73526,130.7325432777527
73527,186.53146444035332
73528,167.3096130240957
73529,111.4272120480094
73530,106.11162691930927
73531,121.49723260816384
73532,50.03023753573269
73533,183.9069955968747
73534,75.3564101265703
73535,109.10748215492413
73536,129.30930446827526
73537,56.943077233416254
73538,313.5491708303134
73539,87.08150627420915
73540,110.85816380924071
73541,131.5171635442288
73542,106.57060523251491
73543,104.71425335194564
73544,76.76770900672676
73545,102.77686835878195
73546,114.11343573019695
73547,98.29878226795344
73548,107.1456030897694
73549,86.89828607496975
73550,142.9572980384271
73551,105.4441186830521
73552,88.97992705915576
73553,98.38105810133953
73554,95.90543838770898
73555,89.72132721954046
73556,107.45860345013783
73557,75.32437735232219
73558,206.8977876255541
73559,69.02198700579687
73560,116.32405524748077
73561,251.0175975500534
73562,70.24044961107586
73563,98.4820117171883
73564,160.98719185995475
73565,99.23392115688587
73566,52.76818199848375
73567,77.08856688379043
73568,93.74208102638418
73569,178.47182958666218
73570,103.38439083048607
73571,74.8487497507601
73572,119.18356944592848
73573,128.6217579240358
73574,111.50881966463619
73575,85.47691281380101
73576,193.11121680881385
73577,108.68982094641444
73578,85.85280781663948
73579,190.0390160933128
73580,98.28940550427455
73581,242.8342471012072
73582,99.33205830667141
73583,201.4163143150774
73584,85.23262409025358
73585,89.21692858038499
73586,137.96080771932247
73587,77.7063199525958
73588,169.0967555302248
73589,83.56136720749284
73590,80.71973443256695
73591,107.84931034094686
73592,95.73795544926249
73593,146.4342556432019
73594,109.94503615964733
73595,73.3491569742892
73596,125.03259985713697
73597,62.47387328702601
73598,159.2547648471738
73599,211.8992043062866
73600,85.65212885522106
73601,114.7700962734435
73602,84.98665913583943
73603,165.15338260934573
73604,181.85061249811127
73605,238.38842476449526
73606,111.60409937239429
73607,77.56692093261275
73608,55.36696635783321
73609,173.92088403725612
73610,85.07608651451557
73611,136.9080059066801
73612,197.47805912671225
73613,118.38025632628445
73614,108.96668960293607
73615,182.47427299624016
73616,118.40469559670056
73617,75.55683912849523
73618,106.36357355494881
73619,101.70749512069145
73620,136.0817570229559
73621,100.60975974780584
73622,94.96402519750563
73623,192.86429200434742
73624,90.39167635564633
73625,175.8407292916055
73626,99.92356704250135
73627,94.09618751608762
73628,348.2338702066287
73629,130.33622525908294
73630,179.28618948492937
73631,74.57631077020608
73632,172.5362018991701
73633,100.04897562776563
73634,85.14300500189377
73635,79.51371323266237
73636,100.67071190111444
73637,142.3306375055681
73638,73.36043159075774
73639,194.54535703500554
73640,131.30448347223995
73641,125.48134607484585
73642,69.13187337992582
73643,68.26028116598407
73644,148.22498729360984
73645,89.95974691654082
73646,179.3437897717771
73647,119.63459022582177
73648,102.70880357908244
73649,126.05344279478226
73650,154.48998020443594
73651,181.541578600305
73652,232.47153139897028
73653,320.45217224542375
73654,96.66820395676757
73655,162.69902672503372
73656,237.24058629069359
73657,78.25542324591214
73658,111.55356987734574
73659,85.14821899814818
73660,77.71941570104758
73661,50.75760859947236
73662,117.60840635357516
73663,116.2869876152246
73664,109.54785780001687
73665,78.1388006531468
73666,256.31921478052374
73667,161.7832365984797
73668,182.12717779808685
73669,148.555685281714
73670,113.84640400738077
73671,108.76251694746519
73672,98.57888247863852
73673,153.27821130806382
73674,95.91196179856422
73675,104.9146959523913
73676,155.07854044794527
73677,140.9500114596047
73678,52.20595615238212
73679,103.91665660511374
73680,148.58707804082073
73681,97.99933240204864
73682,197.02679116586012
73683,101.75527087846493
73684,140.05628955875832
73685,67.89263020422638
73686,174.07662133424827
73687,78.33479646815398
73688,158.14724475909645
73689,88.73747373105897
73690,93.7063467268617
73691,91.18886927714051
73692,80.70511623775144
73693,116.40313041242533
73694,81.73972621864641
73695,71.07490795718533
73696,193.8826144477357
73697,103.20376953025888
73698,55.00511244486979
73699,133.30793964017005
73700,88.19989740388648
73701,92.78783571569491
73702,124.19810693966033
73703,76.35192641107582
73704,118.5698562753775
73705,137.16856249397773
73706,126.16747334706446
73707,128.3827384944567
73708,304.4183015816695
73709,41.72073133756847
73710,186.05483021163155
73711,102.69685498103331
73712,94.18088973987608
73713,81.13404007248992
73714,91.97410850525341
73715,86.70594028049024
73716,161.5457287387759
73717,103.83816022101809
73718,83.97445763093282
73719,111.68962452895012
73720,117.05870264712078
73721,244.09892137352415
73722,92.45777037263544
73723,60.90427521190485
73724,112.17325412808108
73725,83.27868141310245
73726,110.50591878833706
73727,200.40503520689333
73728,86.71950927994459
73729,111.52490332478979
73730,86.70002487592998
73731,158.02427978265848
73732,83.77779772139341
73733,113.6385565943772
73734,69.52912958752736
73735,159.62563736319714
73736,250.25703349672924
73737,71.59089732636906
73738,99.37724433103065
73739,76.08850777789242
73740,88.31805431373854
73741,146.13105280581183
73742,270.1747938010609
73743,103.42165086004982
73744,92.44165893858836
73745,74.55099310107119
73746,124.34118674218116
73747,20.313643055319176
73748,87.13935467819316
73749,178.65765706662307
73750,114.8935851157522
73751,96.92189604975849
73752,216.93830337646204
73753,225.42732772951595
73754,93.56436255080587
73755,98.7698767415842
73756,98.21558107913381
73757,124.55356028412764
73758,108.31627072771583
73759,75.7820364386768
73760,113.39017055405901
73761,95.59406976756676
73762,122.01235741917606
73763,133.4808265270415
73764,92.13836432609759
73765,186.03686312028702
73766,119.64266707853106
73767,104.51997542881584
73768,107.71651795117617
73769,106.44891443230736
73770,114.72144851550047
73771,109.40230141424423
73772,99.35602510684632
73773,86.37151035921659
73774,206.05380420881636
73775,162.70064459466062
73776,84.15652728497112
73777,104.05750520683243
73778,62.61992288997008
73779,92.97914622774377
73780,132.19829552438514
73781,120.38646456840941
73782,75.8530227278942
73783,223.10125426600672
73784,99.20349889030489
73785,118.35094076663495
73786,77.69212744011875
73787,137.33227181772392
73788,85.2726953839346
73789,100.35107310501131
73790,87.35146235914178
73791,63.25315574586481
73792,169.85049263261598
73793,137.95198550103382
73794,70.71297813309377
73795,99.38491365095769
73796,94.43648139513516
73797,158.53276784007866
73798,83.19967677609965
73799,101.80817889821246
73800,186.35851429057885
73801,136.87075641557982
73802,241.17700725859325
73803,81.59996294839635
73804,130.4124311338461
73805,108.7432037614318
73806,115.16020838484125
73807,86.57777980028368
73808,159.09091893237567
73809,135.15077816210328
73810,93.86044538015803
73811,53.29526570564514
73812,104.05459092113469
73813,374.7071921819643
73814,390.0424836506486
73815,81.04360781870147
73816,279.7317917788809
73817,80.99244639341666
73818,159.29931946489182
73819,72.47692081561834
73820,69.77833352652297
73821,164.4571289099764
73822,91.54123731207679
73823,72.69062143941656
73824,105.09203436130915
73825,94.17304757046071
73826,101.18175297073914
73827,65.61437951639363
73828,98.42957944047184
73829,71.38191982649901
73830,111.27182524153663
73831,186.5733099246795
73832,108.01746026820062
73833,152.34532079133535
73834,89.65994931582962
73835,111.3281247272352
73836,79.95274956323335
73837,119.17775256753434
73838,90.09200971255346
73839,170.93879109426297
73840,121.5833848264992
73841,115.64001281801342
73842,104.3513867020181
73843,37.76190080402371
73844,74.59711166462776
73845,92.36418067307707
73846,68.62408614955923
73847,127.82899260964281
73848,137.7158708248771
73849,212.6323910122373
73850,288.70658181488653
73851,89.4520785814423
73852,160.08849390039376
73853,112.5173368565365
73854,95.60636932883241
73855,90.51961287346283
73856,88.98767450189655
73857,86.4475458749769
73858,68.95952542337133
73859,130.3236474088043
73860,113.84322012529812
73861,101.61634448699745
73862,123.41869187566695
73863,156.8001618160177
73864,114.08513857827809
73865,149.55535741302646
73866,162.4216350898804
73867,99.35166457860498
73868,114.27924847389323
73869,199.1078262429229
73870,293.2410633719028
73871,77.23502188683639
73872,83.42269507500913
73873,117.30332844676877
73874,109.39038815099468
73875,257.47238735554583
73876,47.66468371098407
73877,175.7222778717952
73878,108.0075527055905
73879,120.73057980445037
73880,60.13537205592581
73881,121.11157721924134
73882,62.475431574154264
73883,115.30845145393613
73884,133.77449575724808
73885,153.40284279943347
73886,140.47082679448542
73887,99.72040206368186
73888,86.22597098605597
73889,101.21015663787455
73890,361.31031551269166
73891,169.5639460299936
73892,81.1713180522659
73893,99.13108677088049
73894,99.83529609254394
73895,135.78864324728244
73896,51.778569331587995
73897,66.31742226840463
73898,121.57019407945577
73899,114.47769516510702
73900,420.3350590817238
73901,128.43336108765627
73902,243.7968900802336
73903,99.67075028067389
73904,107.31925791096124
73905,111.51204872077251
73906,73.07704100453574
73907,170.9356422269704
73908,115.50025997757079
73909,108.32516302802811
73910,120.02459899959392
73911,84.41767830465503
73912,223.4664140316064
73913,209.2045367061234
73914,92.47682529887192
73915,100.3346323436583
73916,89.81928684292453
73917,101.86923387526073
73918,164.08963617422097
73919,86.0631725266457
73920,139.7698318600606
73921,113.73328582367952
73922,102.04991814610301
73923,65.10740265129705
73924,86.38141302116973
73925,185.84787163276275
73926,133.89071193694488
73927,107.1488399871729
73928,65.54574611149059
73929,88.5075415056034
73930,163.9515271168366
73931,101.20697527743998
73932,66.1647033842197
73933,212.59274501834113
73934,88.64344457448705
73935,198.99102152130178
73936,123.80242011169099
73937,79.04520929916028
73938,121.81458404092311
73939,319.62115291328456
73940,169.60271529341057
73941,85.34867984321286
73942,90.33998192369552
73943,106.41668023333237
73944,117.01071374737231
73945,121.41003942177812
73946,77.15580318770196
73947,102.55119886004015
73948,187.18372721766514
73949,108.9476823818589
73950,101.01057263116209
73951,102.67049951875066
73952,102.12977474319344
73953,104.40073786668557
73954,215.63309841505452
73955,103.6443850671628
73956,100.54583758497813
73957,182.85231459210104
73958,205.59089356865303
73959,94.77039371059307
73960,102.09537502728567
73961,151.07700202326578
73962,63.71143672915557
73963,102.23756981385776
73964,106.24185935733486
73965,153.23145217920074
73966,178.68067499834714
73967,206.56473294872342
73968,60.38343817459536
73969,120.85004384922206
73970,114.93013564721474
73971,96.42479011820856
73972,71.60640465992584
73973,80.0583661818842
73974,81.64965204015658
73975,79.89998657701166
73976,222.89957603102678
73977,71.28903406119817
73978,232.09617625970094
73979,83.00138888327575
73980,233.88518398463057
73981,534.5917367665381
73982,100.1035896084093
73983,64.13759731900889
73984,119.58712474522058
73985,162.25318313170138
73986,132.67954037326416
73987,157.98902369855915
73988,40.315548016007874
73989,143.35637115531557
73990,111.43847231680297
73991,409.3948314275799
73992,91.41317343393827
73993,245.80013013704362
73994,100.05615122963852
73995,94.2506409097191
73996,95.6422441270671
73997,96.48113847821955
73998,63.35157547929945
73999,81.61490926480857
74000,195.86617758521845
74001,174.95639895367339
74002,228.80538057453077
74003,171.15221650360206
74004,196.331085175314
74005,406.4976053344934
74006,95.54288574531401
74007,260.34777734051823
74008,97.36357878049701
74009,204.45792596842716
74010,83.74584045881812
74011,110.30985547334404
74012,151.08007829527065
74013,60.953711441427494
74014,213.57120362922169
74015,61.78770595080678
74016,56.944679879179354
74017,129.1510005496732
74018,147.29156858829833
74019,90.26292356052124
74020,109.7652026903032
74021,75.9915791828979
74022,154.1963139780893
74023,127.3984589311774
74024,65.99981755504194
74025,288.92900945633187
74026,181.90345139371476
74027,88.28726942157269
74028,140.3081312324264
74029,83.0313318825017
74030,125.64590743558261
74031,110.9387899983612
74032,49.462136414336136
74033,135.80129840912124
74034,60.014571188683675
74035,166.2124938632429
74036,197.9276630747699
74037,118.04566725966845
74038,41.037751411316584
74039,109.77614635819411
74040,121.21307792898054
74041,223.96185246403002
74042,197.67802902868561
74043,358.3986854079574
74044,106.2119248115915
74045,80.07043607391765
74046,159.98752335063142
74047,90.15595044437632
74048,186.001279781699
74049,208.78438274878198
74050,112.30577184566627
74051,102.21692523065947
74052,108.47043626652213
74053,232.80309701187204
74054,23.944152101695067
74055,98.90333028734983
74056,84.12397530983057
74057,99.12342555905822
74058,124.15035971062376
74059,90.1765422478078
74060,206.44548655284137
74061,105.32754652621072
74062,82.92100558969948
74063,137.7647750943917
74064,107.28786954176333
74065,123.27214829727899
74066,87.74255584214225
74067,52.75380298576741
74068,158.16892931388332
74069,294.8804556326784
74070,82.50356214038415
74071,117.97233342699624
74072,76.62515457176005
74073,151.95920613467678
74074,110.69670207764209
74075,52.58194915197941
74076,129.0361643691208
74077,96.33173268713514
74078,61.74899871645006
74079,107.04556716328823
74080,76.18800030041878
74081,95.5093063066421
74082,117.29311810533869
74083,88.78040314549699
74084,194.29027066681115
74085,67.44523903885246
74086,112.04644057140662
74087,93.60214359544875
74088,143.6485724282927
74089,92.12851307929026
74090,56.760622491072205
74091,83.85318566963579
74092,104.3070794569454
74093,67.10926414376712
74094,182.17017047615013
74095,152.534720291132
74096,86.5148334157389
74097,133.24466800281934
74098,111.89119505680051
74099,175.97385615140135
74100,81.47447229118168
74101,64.38529794709692
74102,145.99473128700927
74103,67.63682674232794
74104,159.32451048887413
74105,96.71512463213095
74106,121.9942439260296
74107,61.84242368607975
74108,105.59608291574611
74109,113.0799011794131
74110,93.86338602338488
74111,152.16169289833482
74112,116.61664337185552
74113,124.46012370132519
74114,121.16621418348396
74115,93.91782012662456
74116,120.91624549114042
74117,138.0472878149804
74118,152.50408323211462
74119,120.88453063231552
74120,79.0109119221315
74121,149.04603470921455
74122,119.70315092807947
74123,91.9440079313002
74124,149.04168860351706
74125,38.879699983611786
74126,132.97831934405116
74127,37.01018994860485
74128,107.53199016316972
74129,272.99234098973875
74130,78.47104851698907
74131,163.2031590433421
74132,97.30103337135697
74133,132.8970804696653
74134,139.93251452576976
74135,108.9084298627996
74136,110.6787984778959
74137,218.3061604321751
74138,100.8361610020522
74139,112.77517236096492
74140,48.53681542234013
74141,182.85670853254481
74142,100.14390862549756
74143,97.98749080451819
74144,96.90927776858555
74145,148.19270951609937
74146,158.18234120280536
74147,189.660881670523
74148,131.5182714320857
74149,107.27422119054582
74150,100.51316591139236
74151,118.90554708884473
74152,87.80674958063587
74153,72.42838684806
74154,49.87983776991128
74155,92.38504538525727
74156,101.07242874648252
74157,109.71845873472992
74158,98.51050078828635
74159,71.98347546636481
74160,96.34568075304247
74161,74.27224420896783
74162,133.9558168061777
74163,126.9709588144531
74164,151.87762551042363
74165,153.28283895769417
74166,102.25494706545852
74167,91.37911263518795
74168,69.71946023698725
74169,103.97457116475411
74170,85.65735901454407
74171,110.71783201848089
74172,88.67361839113867
74173,106.93805152203055
74174,89.53636350331544
74175,61.951004149688444
74176,134.60003965737704
74177,48.39946931648462
74178,112.94591358973346
74179,94.56943547708875
74180,92.54321103924761
74181,212.51467141544362
74182,76.96635132348057
74183,141.89776772968227
74184,67.6667527688328
74185,106.25939473999837
74186,141.6597836935982
74187,110.9510194395359
74188,90.77300461454529
74189,67.48508788988119
74190,46.180006552125384
74191,144.2904470996087
74192,145.5190014181336
74193,137.66159818582975
74194,51.241907627689145
74195,117.13695998971687
74196,93.71673564070935
74197,212.8371480571862
74198,29.678836155981145
74199,105.24726513016198
74200,87.57529565613414
74201,124.48059731438885
74202,230.9717359584783
74203,53.4102496838405
74204,115.7159319339795
74205,253.7457472849587
74206,179.05690288059301
74207,156.5211658468707
74208,81.28161235706534
74209,63.74378236485786
74210,65.47092590181813
74211,194.38287891656464
74212,114.777955203168
74213,128.35159700382286
74214,94.41338103562171
74215,197.41183948576014
74216,108.2141320886694
74217,122.6076993156428
74218,186.93929759935628
74219,91.3713395901678
74220,78.04422675166397
74221,149.86381648825466
74222,85.23334595614332
74223,106.9692470218624
74224,75.84268924195669
74225,96.77066956278424
74226,59.12347130595965
74227,94.12611594117234
74228,145.69345206601878
74229,472.27351638765924
74230,102.63720462087917
74231,125.76525202711275
74232,73.28421573726096
74233,88.60236538834442
74234,171.94329890673535
74235,89.18896044994153
74236,98.12097716628168
74237,99.20299278550254
74238,94.57654162413777
74239,263.4417015193852
74240,220.50651129669208
74241,72.90240605262908
74242,114.33360334379277
74243,144.03573504147568
74244,233.70882717079616
74245,154.06105289790537
74246,78.95516662090576
74247,149.7898887216208
74248,277.0452822920863
74249,177.6172926518746
74250,69.92616283829261
74251,151.3550646522962
74252,96.10451395760975
74253,276.96831400028725
74254,89.28170664438113
74255,127.05571551237108
74256,213.78474875767625
74257,146.2311285055062
74258,209.58144548128746
74259,138.0989040962445
74260,87.09184415586529
74261,137.45369925113494
74262,200.1602138435908
74263,178.2634561715561
74264,114.605475725565
74265,94.44147607437637
74266,158.18211264991658
74267,356.5053145892591
74268,109.45167344879395
74269,83.85053548322583
74270,82.60776217265438
74271,42.36585492498639
74272,258.17610397927064
74273,115.78436560312043
74274,107.39684266055474
74275,157.3932099932383
74276,54.7626439803345
74277,148.13061316748733
74278,146.07166769005718
74279,235.40193725719462
74280,141.92885760675355
74281,102.5769419366478
74282,6.142564675664545
74283,197.88514117923148
74284,165.46289409852437
74285,78.73113803437678
74286,83.74836056002464
74287,324.46526005942235
74288,76.32640622641273
74289,147.45183166787487
74290,119.42031774488754
74291,72.78114429913884
74292,100.15455429411595
74293,59.478454560269945
74294,146.2825334476325
74295,84.68158088570291
74296,87.88963282023157
74297,137.4901264629679
74298,101.97729907646587
74299,112.33409908783902
74300,116.72275508360678
74301,60.791316375723206
74302,99.10864014695917
74303,81.64281636376741
74304,104.70052824152779
74305,195.27836815540013
74306,203.6533842568728
74307,101.53543388294973
74308,94.6284331509397
74309,132.7279543155772
74310,118.77855145499367
74311,107.14320632291998
74312,84.63082017646656
74313,106.64520216475715
74314,166.4413414981768
74315,94.41730589391634
74316,60.891031673129206
74317,184.14283355975022
74318,244.5599885202621
74319,86.48290776995213
74320,92.60563688582465
74321,99.03968435787974
74322,113.20978755314263
74323,114.98573549751005
74324,149.31929800163547
74325,194.03823759163362
74326,43.45714853309324
74327,106.45326138312655
